store,offset,size,label,source
IntelSetup,0x17B8,1,Training Result Offset Config,Platform
IntelSetup,0x17B9,2,Offset TxDq Timing,Platform
IntelSetup,0x17BD,2,Offset TxVref,Platform
IntelSetup,0x17BB,2,Offset RxDq Timing,Platform
IntelSetup,0x17BF,2,Offset RxVref,Platform
IntelSetup,0x17C1,2,Offset CMD Timing,Platform
IntelSetup,0x17C3,2,Offset CMDVref,Platform
IntelSetup,0x17C5,2,Offset CTLAll,Platform
IntelSetup,0x1208,1,Attempt Fast Boot,Platform
IntelSetup,0x1209,1,Attempt Fast Cold Boot,Platform
IntelSetup,0x1207,1,MemTest On Fast Boot,Platform
IntelSetup,0x17A8,1,RMT On Cold Fast Boot,Platform
IntelSetup,0x120A,1,BDAT,Platform
IntelSetup,0x120B,1,Data Scrambling,Platform
IntelSetup,0x120C,1,Allow SBE during training,Platform
IntelSetup,0x1779,1,WR CRC feature Control,Platform
IntelSetup,0x17C9,1,Platform type input for SPD page selection.,Platform
IntelSetup,0x177B,1,CECC WA Control,Platform
IntelSetup,0x177C,1,CAP ERR FLOW feature Control,Platform
IntelSetup,0x120D,2,Scrambling Seed Low,Platform
IntelSetup,0x120F,2,Scrambling Seed High,Platform
IntelSetup,0x1286,1,Enable ADR,Platform
IntelSetup,0x1778,1,Adr data save mode,Platform
IntelSetup,0x1256,1,Check PCH_PM_STS,Platform
IntelSetup,0x1257,1,Check PlatformDetectADR,Platform
IntelSetup,0x1219,1,Custom Refresh Enable,Platform
IntelSetup,0x121A,1,Custom Refresh Rate,Platform
IntelSetup,0x1218,1,Refresh Options,Platform
IntelSetup,0x121F,1,MC BGF threshold,Platform
IntelSetup,0x1220,1,DLL Reset Test,Platform
IntelSetup,0x122B,1,MC ODT Mode,Platform
IntelSetup,0x126C,1,Opp read during WMM,Platform
IntelSetup,0x126D,2,Normal Operation Duration,Platform
IntelSetup,0x126F,2,Number of Sparing Transaction,Platform
IntelSetup,0x1271,1,PSMI Support,Platform
IntelSetup,0x1291,1,C/A Parity Enable,Platform
IntelSetup,0x1292,1,SMB Clock Frequency,Platform
IntelSetup,0x1289,1,DIMM Rank Enable Mask,Platform
IntelSetup,0x1272,1,Socket 0 Channel 0 Rank Enable BitMask,Platform
IntelSetup,0x1273,1,Socket 0 Channel 1 Rank Enable BitMask,Platform
IntelSetup,0x1274,1,Socket 0 Channel 2 Rank Enable BitMask,Platform
IntelSetup,0x1275,1,Socket 0 Channel 3 Rank Enable BitMask,Platform
IntelSetup,0x1276,1,Socket 1 Channel 0 Rank Enable BitMask,Platform
IntelSetup,0x1277,1,Socket 1 Channel 1 Rank Enable BitMask,Platform
IntelSetup,0x1278,1,Socket 1 Channel 2 Rank Enable BitMask,Platform
IntelSetup,0x1279,1,Socket 1 Channel 3 Rank Enable BitMask,Platform
IntelSetup,0x127A,1,Socket 2 Channel 0 Rank Enable BitMask,Platform
IntelSetup,0x127B,1,Socket 2 Channel 1 Rank Enable BitMask,Platform
IntelSetup,0x127C,1,Socket 2 Channel 2 Rank Enable BitMask,Platform
IntelSetup,0x127D,1,Socket 2 Channel 3 Rank Enable BitMask,Platform
IntelSetup,0x127E,1,Socket 3 Channel 0 Rank Enable BitMask,Platform
IntelSetup,0x127F,1,Socket 3 Channel 1 Rank Enable BitMask,Platform
IntelSetup,0x1280,1,Socket 3 Channel 2 Rank Enable BitMask,Platform
IntelSetup,0x1281,1,Socket 3 Channel 3 Rank Enable BitMask,Platform
IntelSetup,0x11BC,1,Page Policy,Platform
IntelSetup,0x1773,1,RX Ctle Training,Platform
IntelSetup,0x1232,1,Tx Eq Calibration,Platform
IntelSetup,0x1233,1,iMode Training,Platform
IntelSetup,0x1230,1,Early CMD Training,Platform
IntelSetup,0x1231,1,Early CTL Training,Platform
IntelSetup,0x122C,1,Advanced Clk Training,Platform
IntelSetup,0x122D,1,CMD Normalization,Platform
IntelSetup,0x1234,1,Round Trip Latency,Platform
IntelSetup,0x1235,1,Duty Cycle Training,Platform
IntelSetup,0x122E,1,Advanced Strobe Centering,Platform
IntelSetup,0x1293,1,Per Bit Deskew,Platform
IntelSetup,0x1223,1,Read Vref Centering,Platform
IntelSetup,0x1296,1,Turnaround Time Optimization,Platform
IntelSetup,0x1295,1,PDA,Platform
IntelSetup,0x1224,1,Write Vref Centering,Platform
IntelSetup,0x1772,1,Command Vref Centering,Platform
IntelSetup,0x1774,1,LRDIMM Backside Vref Centering,Platform
IntelSetup,0x178F,1,LRDIMM Write Vref Training,Platform
IntelSetup,0x1790,1,LRDIMM Read Vref Training,Platform
IntelSetup,0x1791,1,LRDIMM RX DQ Centering Training,Platform
IntelSetup,0x1792,1,LRDIMM TX DQ Centering Training,Platform
IntelSetup,0x1229,1,OLTT Peak BW %,Platform
IntelSetup,0x1287,1,Phase Shedding,Platform
IntelSetup,0x1264,1,Memory Power Savings Mode,Platform
IntelSetup,0x1284,1,MDLL Off,Platform
IntelSetup,0x1285,1,MEMHOT Throttling Mode,Platform
IntelSetup,0x1265,1,Mem Electrical Throttling,Platform
IntelSetup,0x1204,1,CK in SR,Platform
IntelSetup,0x1203,1,CKE Throttling,Platform
IntelSetup,0x1205,1,Opportunistic SR,Platform
IntelSetup,0x1237,1,DIMM profile,Platform
IntelSetup,0x1249,1,Memory Voltage,Platform
IntelSetup,0x1245,1,Command Timing,Platform
IntelSetup,0x1246,2,Refresh Rate,Platform
IntelSetup,0x1238,1,CAS Latency,Platform
IntelSetup,0x1239,1,tRP,Platform
IntelSetup,0x123A,1,tRCD,Platform
IntelSetup,0x123B,1,tRAS,Platform
IntelSetup,0x123C,1,tWR,Platform
IntelSetup,0x123D,2,tRFC,Platform
IntelSetup,0x123F,1,tRRD,Platform
IntelSetup,0x1240,1,tRTP,Platform
IntelSetup,0x1241,1,tWTR,Platform
IntelSetup,0x1242,1,tFAW,Platform
IntelSetup,0x1244,1,tRC,Platform
IntelSetup,0x1243,1,tCWL,Platform
IntelSetup,0x1200,1,Socket Interleave Below 4GB,Platform
IntelSetup,0x1201,1,Channel Interleaving,Platform
IntelSetup,0x1202,1,Rank Interleaving,Platform
IntelSetup,0x1297,2,IOT Memory Buffer Reservation,Platform
IntelSetup,0x1282,1,A7 Mode,Platform
IntelSetup,0x1334,1,RAS Mode,Platform
IntelSetup,0x1290,1,Lockstep x4 DIMMs,Platform
IntelSetup,0x128A,1,Memory Rank Sparing,Platform
IntelSetup,0x128B,1,Multi Rank Sparing,Platform
IntelSetup,0x11C8,2,Correctable Error Threshold,Platform
IntelSetup,0x11CA,1,Leaky bucket low bit,Platform
IntelSetup,0x11CB,1,Leaky bucket high bit,Platform
IntelSetup,0x11CC,1,DRAM Maintenance,Platform
IntelSetup,0x11CD,1,DRAM Maintenance Mode,Platform
IntelSetup,0x11CE,1,TRR Mode,Platform
IntelSetup,0x11C3,1,Patrol Scrub,Platform
IntelSetup,0x11C4,1,Patrol Scrub Interval,Platform
IntelSetup,0x11C5,1,Demand Scrub,Platform
IntelSetup,0x11C6,1,Device Tagging,Platform
IntelSetup,0x1781,1,Handle Hard Error Detection,Platform
IntelSetup,0x1782,4,Threshold,Platform
IntelSetup,0x1786,4,Duration,Platform
IntelSetup,0x11C0,1,Memory Power Management,Platform
IntelSetup,0x71,1,Hyper-Threading [ALL],Platform
IntelSetup,0x89,1,Intel Enhanced Debug,Platform
IntelSetup,0x8A,1,IED Trace memory,Platform
IntelSetup,0x8B,1,TSEG Smram Size,Platform
IntelSetup,0x8E,1,Check CPU BIST Result,Platform
IntelSetup,0xA4,1,CPU Flex Ratio Override,Platform
IntelSetup,0xA3,1,CPU Core Ratio,Platform
IntelSetup,0x77,1,3StrikeTimer,Platform
IntelSetup,0x7F,1,Performance/Watt,Platform
IntelSetup,0x7D,1,Monitor/Mwait,Platform
IntelSetup,0x7C,1,Fast String,Platform
IntelSetup,0x7E,1,Machine Check,Platform
IntelSetup,0x61,1,Max CPUID Value Limit,Platform
IntelSetup,0x79,1,xTPR,Platform
IntelSetup,0x72,1,Enable Intel TXT Support,Platform
IntelSetup,0x74,1,Enable SMX,Platform
IntelSetup,0xB3,1,Lock Chipset,Platform
IntelSetup,0x75,1,MSR Lock Control,Platform
IntelSetup,0xB2,1,PPIN Control,Platform
IntelSetup,0x76,1,DEBUG INTERFACE,Platform
IntelSetup,0x82,1,Hardware Prefetcher,Platform
IntelSetup,0x83,1,Adjacent Cache Prefetch,Platform
IntelSetup,0x84,1,DCU Streamer Prefetcher,Platform
IntelSetup,0x85,1,DCU IP Prefetcher,Platform
IntelSetup,0x86,1,DCU Mode,Platform
IntelSetup,0x88,1,Bsp Selection,Platform
IntelSetup,0xA9,1,UP Boot Selection,Platform
IntelSetup,0x80,1,Direct Cache Access (DCA),Platform
IntelSetup,0x81,1,DCA Prefetch Delay,Platform
IntelSetup,0xAA,1,MTRR Default as uncacheable.,Platform
IntelSetup,0x87,1,X2APIC,Platform
IntelSetup,0x16F7,1,X2APIC_OPT_OUT Flag,Platform
IntelSetup,0xB1,1,AES-NI,Platform
IntelSetup,0xAE,1,APIC Physical Mode,Platform
IntelSetup,0xAF,1,Virtual Wire Mode,Platform
IntelSetup,0x2A5,1,Down Stream PECI,Platform
IntelSetup,0xD0,4,IIO LLC Ways [19:0](Hex),Platform
IntelSetup,0xD8,4,QLRU Config [63:32](Hex),Platform
IntelSetup,0xD4,4,QLRU Config [31:0](Hex),Platform
IntelSetup,0x1615,1,SMM Save State,Platform
IntelSetup,0x1616,1,Targeted Smi,Platform
IntelSetup,0x9F,1,Cores Enabled,Platform
IntelSetup,0x8F,4,Core Disable Bitmap(Hex),Platform
IntelSetup,0xB8,4,IOT Cfg Cbo Bitmap(Hex),Platform
IntelSetup,0xCC,1,OCLA Ways,Platform
IntelSetup,0xC8,1,OCLA Tor IDs,Platform
IntelSetup,0xA0,1,Cores Enabled,Platform
IntelSetup,0x93,4,Core Disable Bitmap(Hex),Platform
IntelSetup,0xBC,4,IOT Cfg Cbo Bitmap(Hex),Platform
IntelSetup,0xCD,1,OCLA Ways,Platform
IntelSetup,0xC9,1,OCLA Tor IDs,Platform
IntelSetup,0x1313,1,Me FW Image Re-Flash,Platform
IntelSetup,0x16FB,1,ME State,Platform
IntelSetup,0x1316,1,Me FW Image Re-Flash,Platform
IntelSetup,0x1317,1,Local FW Update,Platform
IntelSetup,0x1318,1,Manageability State,Platform
IntelSetup,0x1319,1,IFR Update,Platform
IntelSetup,0x131B,1,MDES Capability,Platform
IntelSetup,0x131C,1,Intel SVT for PCH Capability,Platform
IntelSetup,0x1323,1,USB Configure,Platform
IntelSetup,0x131D,1,PET Progress,Platform
IntelSetup,0x131E,1,Activate Remote Assistance Process,Platform
IntelSetup,0x297,1,ASF,Platform
IntelSetup,0x298,1,WatchDog,Platform
IntelSetup,0x29B,2,BIOS Timer,Platform
IntelSetup,0x179D,1,OS WatchDog,Platform
IntelSetup,0x299,2,OS Timer,Platform
IntelSetup,0x1326,1,Non-UI Mode Resolution,Platform
IntelSetup,0x1327,1,UI Mode Resolution,Platform
IntelSetup,0x1328,1,Graphics Mode Resolution,Platform
IntelSetup,0x12C5,1,ME Initialization Complete Timeout,Platform
IntelSetup,0x12C6,1,Custom HPET timer for SPS HECI Waiting,Platform
IntelSetup,0x12CD,1,DRAM Init Done Enable,Platform
IntelSetup,0x12CE,1,DRAM Init Done Timeout,Platform
IntelSetup,0x12CF,1,DRAM Initialization Status,Platform
IntelSetup,0x12D0,1,HMRFPO_LOCK Message,Platform
IntelSetup,0x12D1,1,HMRFPO_ENABLE Message,Platform
IntelSetup,0x12D2,1,END_OF_POST Message,Platform
IntelSetup,0x12D3,1,Global Reset Lock,Platform
IntelSetup,0x12D4,1,HECI-1 Enable,Platform
IntelSetup,0x12D5,1,HECI-2 Enable,Platform
IntelSetup,0x12D6,1,IDEr Enable,Platform
IntelSetup,0x12D7,1,KT Enable,Platform
IntelSetup,0x12D8,1,Silicon View Technology,Platform
IntelSetup,0x12DA,1,MPHY Send Table,Platform
IntelSetup,0x12D9,1,MPHY Corrupt Endpoints,Platform
IntelSetup,0x12DB,1,Boot Mode Override,Platform
IntelSetup,0x12DC,1,Boot Mode,Platform
IntelSetup,0x12DD,1,Cores Disable Override,Platform
IntelSetup,0x12DE,1,Cores To Disable,Platform
IntelSetup,0x12DF,1,Power Measurement Override,Platform
IntelSetup,0x12E0,1,Power Measurement,Platform
IntelSetup,0x12E1,1,Hardware Change Override,Platform
IntelSetup,0x12E2,1,Hardware Changed,Platform
IntelSetup,0x12EB,1,Override ICC Clock Enables,Platform
IntelSetup,0x12EC,1,ICC/OC Watchdog Timer,Platform
IntelSetup,0x12ED,1,ICC Unused Clocks,Platform
IntelSetup,0x130F,1,ICC Locks after EOP,Platform
IntelSetup,0x12EF,1,ICC Profile,Platform
IntelSetup,0x12F2,1,ICC PLL Shutdown,Platform
IntelSetup,0x12F9,2,Clock Frequency,Platform
IntelSetup,0x12FE,1,Spread %,Platform
IntelSetup,0x1301,1,DMI/PEG Ratio,Platform
IntelSetup,0x12FB,2,Clock Frequency,Platform
IntelSetup,0x12FF,1,Spread %,Platform
IntelSetup,0x1336,1,LOT26 Enable,Platform
IntelSetup,0x8D,1,UFS,Platform
IntelSetup,0x135A,1,Power Technology,Platform
IntelSetup,0x135B,1,CPU PM Tuning,Platform
IntelSetup,0x160F,1,Config TDP,Platform
IntelSetup,0x1610,1,Config TDP Level,Platform
IntelSetup,0x17C7,1,IOTG Setting,Platform
IntelSetup,0x179A,1,Uncore CLR Freq OVRD,Platform
IntelSetup,0x178D,1,Uncore Max CLR Freq,Platform
IntelSetup,0x177E,1,Enable CPU HWPM,Platform
IntelSetup,0x177F,1,Enable CPU Autonomous Cstate,Platform
IntelSetup,0x63,1,EIST (P-states),Platform
IntelSetup,0xB4,1,Turbo Mode,Platform
IntelSetup,0x65,1,P-state coordination,Platform
IntelSetup,0x66,1,SPD,Platform
IntelSetup,0x67,1,PL2_SAFETY_NET_ENABLE,Platform
IntelSetup,0x13D8,1,Energy efficient P-state,Platform
IntelSetup,0x68,1,Boot performance mode,Platform
IntelSetup,0x13DB,1,Extreme Edition,Platform
IntelSetup,0x13DC,1,Overclocking Lock,Platform
IntelSetup,0x16C6,2,1-Core Ratio Limit,Platform
IntelSetup,0x16C8,2,2-Core Ratio Limit,Platform
IntelSetup,0x16CA,2,3-Core Ratio Limit,Platform
IntelSetup,0x16CC,2,4-Core Ratio Limit,Platform
IntelSetup,0x16CE,2,5-Core Ratio Limit,Platform
IntelSetup,0x16D0,2,6-Core Ratio Limit,Platform
IntelSetup,0x16D2,2,7-Core Ratio Limit,Platform
IntelSetup,0x16D4,2,8-Core Ratio Limit,Platform
IntelSetup,0x16D6,2,9-Core Ratio Limit,Platform
IntelSetup,0x16D8,2,10-Core Ratio Limit,Platform
IntelSetup,0x16DA,2,11-Core Ratio Limit,Platform
IntelSetup,0x16DC,2,12-Core Ratio Limit,Platform
IntelSetup,0x16DE,2,13-Core Ratio Limit,Platform
IntelSetup,0x16E0,2,14-Core Ratio Limit,Platform
IntelSetup,0x16E2,2,15-Core Ratio Limit,Platform
IntelSetup,0x16E4,2,16-Core Ratio Limit,Platform
IntelSetup,0x16E6,2,17-Core Ratio Limit,Platform
IntelSetup,0x16E8,2,18-Core Ratio Limit,Platform
IntelSetup,0x16EA,2,19-Core Ratio Limit,Platform
IntelSetup,0x16EC,2,20-Core Ratio Limit,Platform
IntelSetup,0x16EE,2,21-Core Ratio Limit,Platform
IntelSetup,0x16F0,2,22-Core Ratio Limit,Platform
IntelSetup,0x16F2,2,23-Core Ratio Limit,Platform
IntelSetup,0x16F4,2,24-Core Ratio Limit,Platform
IntelSetup,0x1399,4,C2C3TT,Platform
IntelSetup,0x69,1,CPU C State,Platform
IntelSetup,0x6C,1,Package C State limit,Platform
IntelSetup,0x6D,1,CPU C3 report,Platform
IntelSetup,0x6E,1,CPU C6 report,Platform
IntelSetup,0x70,1,Enhanced Halt State (C1E),Platform
IntelSetup,0xAD,1,OS ACPI Cx,Platform
IntelSetup,0xAB,1,ACPI T-States,Platform
IntelSetup,0xAC,1,T-State Throttle,Platform
IntelSetup,0x13D7,1,Thermal Monitor,Platform
IntelSetup,0x139F,1,Energy Performance Tuning,Platform
IntelSetup,0x160B,1,Energy Performance BIAS setting.,Platform
IntelSetup,0x13A0,1,Power/Performance Switch,Platform
IntelSetup,0x160A,1,Workload Configuration,Platform
IntelSetup,0x1606,2,Averaging Time Window,Platform
IntelSetup,0x1608,1,P0 TotalTimeThreshold Low,Platform
IntelSetup,0x1609,1,P0 TotalTimeThreshold High,Platform
IntelSetup,0x139D,1,PKG C-state Lat. Neg.,Platform
IntelSetup,0x139E,1,LTR Software Input,Platform
IntelSetup,0x13A2,1,SAPM Control,Platform
IntelSetup,0x13A3,1,PHOLD_SR,Platform
IntelSetup,0x13A4,1,PHOLD_CST_PREVENTION_INIT,Platform
IntelSetup,0x13A5,1,FAST_Brk_Int_En,Platform
IntelSetup,0x13A6,1,FAST_Brk_Snp_En,Platform
IntelSetup,0x13A9,1,Energy Efficient Turbo,Platform
IntelSetup,0x13AB,1,PP0 Current_Cfg_Ctl Ovrd,Platform
IntelSetup,0x160C,1,Current Config,Platform
IntelSetup,0x13AD,1,PSI3 Threshold,Platform
IntelSetup,0x13AF,1,PSI2 Threshold,Platform
IntelSetup,0x13B1,1,PSI1 Threshold,Platform
IntelSetup,0x13AA,1,Lock Indication,Platform
IntelSetup,0x1339,1,PKGC_ENTRY_CRITERIA OVRD,Platform
IntelSetup,0x13CD,1,Snoop Latency Valid,Platform
IntelSetup,0x13CE,1,Snoop Latency Override,Platform
IntelSetup,0x13CF,1,Snoop Latency Multiplier,Platform
IntelSetup,0x13D0,2,Snoop Latency Value,Platform
IntelSetup,0x13D2,1,Non-Snoop Latency Valid,Platform
IntelSetup,0x13D3,1,Non-Snoop Latency Override,Platform
IntelSetup,0x13D4,1,NonSnoop LatencyMultiplier,Platform
IntelSetup,0x13D5,2,Non-Snoop Latency Value,Platform
IntelSetup,0x13C1,1,EEP_L_OVERRIDE,Platform
IntelSetup,0x13C2,1,EEP_L_OVERRIDE_ENABLE,Platform
IntelSetup,0x13C3,1,I_TURBO_OVERRIDE_ENABLE,Platform
IntelSetup,0x13C4,1,CST_DEMOTION_OVRD_ENABLE,Platform
IntelSetup,0x13C5,1,TURBO_DEMOTION_OVRD_ENABLE,Platform
IntelSetup,0x13C6,1,UNCORE_PERF_PLIMIT_OVRD_EN,Platform
IntelSetup,0x13C7,1,EET_OVERRIDE_ENABLE,Platform
IntelSetup,0x13C8,1,IO_BW_PLIMIT_OVRD_EN,Platform
IntelSetup,0x13CA,1,IOM_APM_OVERRIDE_ENABLE,Platform
IntelSetup,0x13CB,1,QPI_APM_OVERRIDE_ENABLE,Platform
IntelSetup,0x1356,1,IIO_PKGC_CLK_GATE_DISABLE,Platform
IntelSetup,0x1355,1,QPI01_PKGC_CLK_GATE_DISABL,Platform
IntelSetup,0x1354,1,QPI2_PKGC_CLK_GATE_DISABLE,Platform
IntelSetup,0x1357,1,FORCE_PPLL_OFF,Platform
IntelSetup,0x1348,1,MC1 PKGC CLK GATE DISABLE,Platform
IntelSetup,0x1349,1,MC0 PKGC CLK GATE DISABLE,Platform
IntelSetup,0x134B,1,Non-Snoop Wakeup,Platform
IntelSetup,0x1351,1,PCIe PLL Shutdown En,Platform
IntelSetup,0x1352,1,Mem PLLs Shutdown En,Platform
IntelSetup,0x133B,1,Perf_P_Limit_Threshold,Platform
IntelSetup,0x133C,1,Perf_P_Limit_Clip,Platform
IntelSetup,0x133D,1,Disable_PERF_P_Input,Platform
IntelSetup,0x133E,1,RESOLUTION_MODE,Platform
IntelSetup,0x133F,1,PERF_P_LIMIT_EN,Platform
IntelSetup,0x1340,1,Perf_Plimit_Differential,Platform
IntelSetup,0x1360,1,QPI_0_IN,Platform
IntelSetup,0x1364,1,CPU0 QPI_1_IN,Platform
IntelSetup,0x1368,1,CPU0 QPI_2_IN,Platform
IntelSetup,0x136C,1,PCIE Port0 PCIE_IN,Platform
IntelSetup,0x1370,1,PCIE Port1 PCIE_IN,Platform
IntelSetup,0x1374,1,PCIE Port2 PCIE_IN,Platform
IntelSetup,0x1378,1,PCIE Port3 PCIE_IN,Platform
IntelSetup,0x137C,1,PCIE Port4 PCIE_IN,Platform
IntelSetup,0x1380,1,PCIE Port5 PCIE_IN,Platform
IntelSetup,0x1384,1,PCIE Port6 PCIE_IN,Platform
IntelSetup,0x1388,1,PCIE Port7 PCIE_IN,Platform
IntelSetup,0x138C,1,PCIE Port8 PCIE_IN,Platform
IntelSetup,0x1390,1,PCIE Port9 PCIE_IN,Platform
IntelSetup,0x1394,1,PCIE Port10 PCIE_IN,Platform
IntelSetup,0x1361,1,QPI_0_IN,Platform
IntelSetup,0x1365,1,CPU1 QPI_1_IN,Platform
IntelSetup,0x1369,1,CPU1 QPI_2_IN,Platform
IntelSetup,0x136D,1,PCIE Port0 PCIE_IN,Platform
IntelSetup,0x1371,1,PCIE Port1 PCIE_IN,Platform
IntelSetup,0x1375,1,PCIE Port2 PCIE_IN,Platform
IntelSetup,0x1379,1,PCIE Port3 PCIE_IN,Platform
IntelSetup,0x137D,1,PCIE Port4 PCIE_IN,Platform
IntelSetup,0x1381,1,PCIE Port5 PCIE_IN,Platform
IntelSetup,0x1385,1,PCIE Port6 PCIE_IN,Platform
IntelSetup,0x1389,1,PCIE Port7 PCIE_IN,Platform
IntelSetup,0x138D,1,PCIE Port8 PCIE_IN,Platform
IntelSetup,0x1391,1,PCIE Port9 PCIE_IN,Platform
IntelSetup,0x1395,1,PCIE Port10 PCIE_IN,Platform
IntelSetup,0x1362,1,QPI_0_IN,Platform
IntelSetup,0x1366,1,CPU2 QPI_1_IN,Platform
IntelSetup,0x136A,1,CPU2 QPI_2_IN,Platform
IntelSetup,0x136E,1,PCIE Port0 PCIE_IN,Platform
IntelSetup,0x1372,1,PCIE Port1 PCIE_IN,Platform
IntelSetup,0x1376,1,PCIE Port2 PCIE_IN,Platform
IntelSetup,0x137A,1,PCIE Port3 PCIE_IN,Platform
IntelSetup,0x137E,1,PCIE Port4 PCIE_IN,Platform
IntelSetup,0x1382,1,PCIE Port5 PCIE_IN,Platform
IntelSetup,0x1386,1,PCIE Port6 PCIE_IN,Platform
IntelSetup,0x138A,1,PCIE Port7 PCIE_IN,Platform
IntelSetup,0x138E,1,PCIE Port8 PCIE_IN,Platform
IntelSetup,0x1392,1,PCIE Port9 PCIE_IN,Platform
IntelSetup,0x1396,1,PCIE Port10 PCIE_IN,Platform
IntelSetup,0x1363,1,QPI_0_IN,Platform
IntelSetup,0x1367,1,CPU3 QPI_1_IN,Platform
IntelSetup,0x136B,1,CPU3 QPI_2_IN,Platform
IntelSetup,0x136F,1,PCIE Port0 PCIE_IN,Platform
IntelSetup,0x1373,1,PCIE Port1 PCIE_IN,Platform
IntelSetup,0x1377,1,PCIE Port2 PCIE_IN,Platform
IntelSetup,0x137B,1,PCIE Port3 PCIE_IN,Platform
IntelSetup,0x137F,1,PCIE Port4 PCIE_IN,Platform
IntelSetup,0x1383,1,PCIE Port5 PCIE_IN,Platform
IntelSetup,0x1387,1,PCIE Port6 PCIE_IN,Platform
IntelSetup,0x138B,1,PCIE Port7 PCIE_IN,Platform
IntelSetup,0x138F,1,PCIE Port8 PCIE_IN,Platform
IntelSetup,0x1393,1,PCIE Port9 PCIE_IN,Platform
IntelSetup,0x1397,1,PCIE Port10 PCIE_IN,Platform
IntelSetup,0x1299,1,DRAM RAPL Baseline,Platform
IntelSetup,0x129A,1,Override BW_LIMIT_TF,Platform
IntelSetup,0x129C,1,DRAM RAPL Extended Range,Platform
IntelSetup,0x13C0,1,FAST_RAPL_NSTRIKE_PL2_DUTY_CYCLE,Platform
IntelSetup,0x13BF,1,Turbo Pwr Limit Lock,Platform
IntelSetup,0x13B7,1,Long Pwr Limit Ovrd,Platform
IntelSetup,0x13B5,2,Long Dur Pwr Limit,Platform
IntelSetup,0x13B8,2,Long Dur Time Window,Platform
IntelSetup,0x13BA,1,Pkg Clmp Lim1,Platform
IntelSetup,0x13BB,1,Short Dur Pwr Limit En,Platform
IntelSetup,0x13BC,2,Short Dur Pwr Limit,Platform
IntelSetup,0x13BE,1,Pkg Clmp Lim2,Platform
IntelSetup,0x2F1,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F3,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F4,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F5,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F6,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F7,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F8,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2F9,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2FA,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2FB,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2FC,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2FD,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2FE,1,Intel Ref.code setup hide,Platform
IntelSetup,0x2FF,1,Intel Ref.code setup hide,Platform
IntelSetup,0x300,1,Intel Ref.code setup hide,Platform
IntelSetup,0x301,1,Intel Ref.code setup hide,Platform
IntelSetup,0x302,1,Intel Ref.code setup hide,Platform
IntelSetup,0x303,1,Intel Ref.code setup hide,Platform
IntelSetup,0x304,1,Intel Ref.code setup hide,Platform
IntelSetup,0x305,1,Intel Ref.code setup hide,Platform
IntelSetup,0x306,1,Intel Ref.code setup hide,Platform
IntelSetup,0x307,1,Intel Ref.code setup hide,Platform
IntelSetup,0x308,1,Intel Ref.code setup hide,Platform
IntelSetup,0x309,1,Intel Ref.code setup hide,Platform
IntelSetup,0x30A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x30B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x30C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x30D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x30E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x30F,1,Intel Ref.code setup hide,Platform
IntelSetup,0x310,1,Intel Ref.code setup hide,Platform
IntelSetup,0x311,1,Intel Ref.code setup hide,Platform
IntelSetup,0x312,1,Intel Ref.code setup hide,Platform
IntelSetup,0x313,1,Intel Ref.code setup hide,Platform
IntelSetup,0x314,1,Intel Ref.code setup hide,Platform
IntelSetup,0x315,1,Intel Ref.code setup hide,Platform
IntelSetup,0x316,1,Intel Ref.code setup hide,Platform
IntelSetup,0x317,1,Intel Ref.code setup hide,Platform
IntelSetup,0x318,1,Intel Ref.code setup hide,Platform
IntelSetup,0x319,1,Intel Ref.code setup hide,Platform
IntelSetup,0x31A,1,Intel Ref.code setup hide,Platform
IntelSetup,0x31B,1,Intel Ref.code setup hide,Platform
IntelSetup,0x31C,1,Intel Ref.code setup hide,Platform
IntelSetup,0x31D,1,Intel Ref.code setup hide,Platform
IntelSetup,0x31E,1,Intel Ref.code setup hide,Platform
IntelSetup,0x31F,2,Intel Ref.code setup hide,Platform
IntelSetup,0x321,2,Intel Ref.code setup hide,Platform
IntelSetup,0x323,2,Intel Ref.code setup hide,Platform
IntelSetup,0x325,2,Intel Ref.code setup hide,Platform
IntelSetup,0x327,2,Intel Ref.code setup hide,Platform
IntelSetup,0x329,2,Intel Ref.code setup hide,Platform
IntelSetup,0x32B,2,Intel Ref.code setup hide,Platform
